ensgene_ID	AA9_1	AA9_2	AA9_3	DMSO_1	DMSO_2
"ENSG00000277119"	0	0	0	0	0
"ENSG00000275868"	0	0	0	0	0
"ENSG00000212551"	0	0	0	2	0
"ENSG00000251838"	0	0	0	0	0
"ENSG00000201591"	0	0	0	0	0
"ENSG00000263389"	0	10	9	5	15
"ENSG00000206806"	0	0	0	0	0
"ENSG00000252922"	0	0	0	0	0
"ENSG00000222385"	38	48	32	31	83
"ENSG00000273912"	2	7	7	20	6
"ENSG00000264559"	7	8	18	23	16
"ENSG00000223223"	0	0	0	0	0
"ENSG00000283326"	0	0	0	0	0
"ENSG00000223013"	4	3	3	2	4
"ENSG00000200146"	0	0	0	0	0
"ENSG00000206816"	4	10	10	13	20
"ENSG00000211997"	2	6	3	2	4
"ENSG00000238880"	1	7	8	6	8
"ENSG00000266570"	1	6	0	4	4
"ENSG00000264110"	0	0	0	0	0
"ENSG00000223015"	0	0	0	0	2
"ENSG00000207113"	6	2	0	0	2
"ENSG00000206690"	1	1	4	0	0
"ENSG00000240202"	1	0	7	0	2
"ENSG00000283412"	0	2	0	0	0
"ENSG00000199315"	0	0	0	0	0
"ENSG00000207299"	0	0	0	0	0
"ENSG00000263885"	0	0	0	0	0
"ENSG00000242165"	0	0	0	0	0
"ENSG00000199875"	39	44	30	47	47
"ENSG00000202314"	45	81	58	48	71
"ENSG00000275146"	0	0	0	0	0
"ENSG00000273885"	0	0	0	0	0
"ENSG00000207112"	0	0	0	0	0
"ENSG00000223269"	0	0	0	0	0
"ENSG00000206799"	0	0	0	0	0
"ENSG00000206834"	0	0	0	0	0
"ENSG00000207304"	0	0	0	0	0
"ENSG00000239195"	0	0	0	0	0
"ENSG00000207145"	0	0	0	0	0
"ENSG00000284458"	0	0	0	0	0
"ENSG00000210825"	0	0	0	0	0
"ENSG00000280773"	0	0	0	0	0
"ENSG00000206911"	0	2	0	0	0
"ENSG00000200047"	1	7	3	1	6
"ENSG00000264200"	0	0	0	0	0
"ENSG00000278640"	0	0	0	0	0
"ENSG00000266703"	0	2	0	0	1
"ENSG00000264997"	1	0	2	0	0
"ENSG00000221586"	1	0	0	0	0
"ENSG00000200613"	0	0	0	0	2
"ENSG00000206772"	0	0	0	4	2
"ENSG00000212397"	0	0	0	0	0
"ENSG00000207462"	0	0	2	0	0
"ENSG00000200496"	0	0	0	0	0
"ENSG00000239079"	8	2	8	6	3
"ENSG00000200855"	14	7	19	14	20
"ENSG00000265357"	0	0	0	0	0
"ENSG00000199709"	5	11	9	2	10
"ENSG00000222844"	8	7	2	2	15
"ENSG00000274999"	0	0	0	0	0
"ENSG00000242673"	0	0	0	0	0
"ENSG00000222297"	7	6	4	6	2
"ENSG00000200278"	0	0	0	0	0
"ENSG00000284020"	0	0	0	0	0
"ENSG00000200879"	58	75	96	67	71
"ENSG00000207118"	0	0	0	0	0
"ENSG00000202252"	0	0	0	0	0
"ENSG00000222774"	0	0	0	0	0
"ENSG00000223315"	0	0	0	0	0
"ENSG00000199090"	4	0	9	3	4
"ENSG00000149273"	2012	2461	2469	2178	3161
"ENSG00000206941"	0	3	0	3	1
"ENSG00000207445"	176	241	236	178	300
"ENSG00000158555"	184	224	218	191	232
"ENSG00000254460"	4	0	4	1	9
"ENSG00000255326"	0	9	0	13	8
"ENSG00000255434"	6	7	10	0	0
"ENSG00000254630"	0	4	3	0	0
"ENSG00000255280"	0	0	0	0	0
"ENSG00000166391"	0	0	0	0	2
"ENSG00000263993"	0	0	0	0	0
"ENSG00000247867"	0	0	2	0	0
"ENSG00000254826"	7	4	8	0	15
"ENSG00000254814"	0	0	0	0	0
"ENSG00000200256"	4	0	12	1	6
"ENSG00000199362"	8	14	12	4	15
"ENSG00000149257"	622	866	832	579	847
"ENSG00000166927"	0	0	3	0	0
"ENSG00000166928"	0	0	2	0	0
"ENSG00000166930"	0	0	0	0	0
"ENSG00000176984"	4	0	0	0	0
"ENSG00000184232"	356	436	427	492	762
"ENSG00000137709"	6	7	6	5	4
"ENSG00000259541"	0	0	2	0	0
"ENSG00000274303"	15	41	41	38	53
"ENSG00000256116"	1	4	5	0	5
"ENSG00000173457"	466	695	663	561	826
"ENSG00000257086"	9	7	5	6	3
"ENSG00000257069"	0	0	1	0	6
"ENSG00000207024"	4	7	10	3	13
"ENSG00000219435"	0	0	2	0	1
"ENSG00000126432"	158	210	195	182	217
"ENSG00000168071"	28	26	46	55	58
"ENSG00000278359"	0	0	0	0	0
"ENSG00000162302"	211	172	228	190	286
"ENSG00000221273"	0	0	0	0	0
"ENSG00000231492"	0	0	0	0	0
"ENSG00000181908"	2	2	0	10	0
"ENSG00000286816"	0	4	2	0	0
"ENSG00000232500"	0	0	2	0	0
"ENSG00000237363"	0	0	0	0	0
"ENSG00000168065"	4	12	14	6	23
"ENSG00000197891"	0	0	0	2	0
"ENSG00000237410"	0	1	4	1	3
"ENSG00000068831"	21	21	44	28	23
"ENSG00000068976"	73	59	83	27	36
"ENSG00000269038"	14	6	5	17	20
"ENSG00000168067"	129	223	210	166	191
"ENSG00000110047"	532	684	751	634	752
"ENSG00000230835"	0	0	0	6	0
"ENSG00000283926"	0	0	0	0	0
"ENSG00000284155"	0	0	0	0	0
"ENSG00000274986"	1	2	1	0	0
"ENSG00000274314"	0	0	0	0	0
"ENSG00000068971"	225	220	348	236	316
"ENSG00000149735"	10	9	10	9	6
"ENSG00000168070"	12	13	23	7	9
"ENSG00000168062"	9	6	14	25	10
"ENSG00000213465"	324	429	484	434	614
"ENSG00000278851"	0	0	0	0	0
"ENSG00000270775"	0	2	4	4	4
"ENSG00000171219"	21	24	13	47	75
"ENSG00000272664"	0	0	0	0	0
"ENSG00000271602"	0	0	0	0	0
"ENSG00000272559"	0	0	0	0	0
"ENSG00000273051"	0	0	0	0	0
"ENSG00000201980"	0	0	0	0	0
"ENSG00000176951"	0	0	0	0	0
"ENSG00000231070"	0	0	0	0	0
"ENSG00000279270"	0	0	0	0	0
"ENSG00000197023"	0	0	0	0	0
"ENSG00000278870"	0	0	0	0	0
"ENSG00000227023"	0	0	0	0	0
"ENSG00000205496"	0	0	0	0	0
"ENSG00000225003"	0	0	0	0	0
"ENSG00000224300"	0	0	0	0	0
"ENSG00000230261"	0	0	0	0	0
"ENSG00000205495"	0	0	0	0	0
"ENSG00000176787"	0	0	0	0	0
"ENSG00000273085"	0	0	0	0	0
"ENSG00000237354"	0	0	0	0	0
"ENSG00000226157"	0	0	0	0	0
"ENSG00000203560"	0	0	0	0	0
"ENSG00000236897"	0	0	0	0	0
"ENSG00000176752"	0	0	0	0	0
"ENSG00000285498"	0	0	0	0	0
"ENSG00000221031"	0	0	0	0	0
"ENSG00000244734"	0	0	0	0	0
"ENSG00000223609"	0	0	0	0	0
"ENSG00000284931"	0	0	0	0	0
"ENSG00000196565"	2	0	0	0	0
"ENSG00000239920"	6	1	5	0	12
"ENSG00000213931"	0	0	0	0	0
"ENSG00000229093"	0	0	0	0	4
"ENSG00000183251"	0	10	0	0	0
"ENSG00000223735"	0	0	0	2	0
"ENSG00000236359"	0	2	0	2	0
"ENSG00000176239"	0	0	4	0	0
"ENSG00000230087"	0	0	2	0	0
"ENSG00000236248"	283	286	331	238	457
"ENSG00000184321"	1	1	1	2	0
"ENSG00000167360"	2	0	4	0	0
"ENSG00000248424"	0	0	0	4	0
"ENSG00000230484"	0	0	2	2	2
"ENSG00000181609"	1	0	4	8	3
"ENSG00000175520"	0	0	0	2	0
"ENSG00000175518"	2	2	0	4	2
"ENSG00000224295"	2	0	7	1	6
"ENSG00000249633"	0	0	6	6	2
"ENSG00000248553"	0	8	3	0	0
"ENSG00000233646"	2	2	0	0	4
"ENSG00000229534"	0	1	0	0	0
"ENSG00000187747"	4	0	0	0	0
"ENSG00000121236"	121	111	139	157	182
"ENSG00000258588"	0	0	0	0	0
"ENSG00000232381"	0	0	0	0	0
"ENSG00000181023"	0	0	0	0	0
"ENSG00000236965"	0	0	0	0	0
"ENSG00000205409"	0	0	0	0	2
"ENSG00000233563"	0	0	0	0	0
"ENSG00000213934"	0	0	0	0	0
"ENSG00000182170"	4	0	0	0	0
"ENSG00000236301"	0	0	0	0	0
"ENSG00000184350"	0	2	0	1	0
"ENSG00000224513"	0	0	0	0	0
"ENSG00000236987"	0	0	2	0	0
"ENSG00000276951"	0	0	0	0	0
"ENSG00000232390"	1	0	0	1	0
"ENSG00000273813"	1	0	0	0	0
"ENSG00000254592"	4	0	2	0	2
"ENSG00000005801"	2323	2885	3105	2263	3140
"ENSG00000189398"	6	8	4	12	17
"ENSG00000166492"	13	13	8	3	11
"ENSG00000284605"	7	10	15	4	14
"ENSG00000254757"	1	7	6	10	10
"ENSG00000287312"	15	38	31	28	15
"ENSG00000255522"	0	4	2	0	8
"ENSG00000237226"	6	8	6	14	14
"ENSG00000223688"	4	4	2	12	5
"ENSG00000255240"	0	0	0	0	1
"ENSG00000254877"	0	0	0	0	0
"ENSG00000255189"	0	0	1	0	0
"ENSG00000254786"	0	0	0	0	1
"ENSG00000254399"	0	0	0	0	0
"ENSG00000255151"	1	0	0	0	0
"ENSG00000189057"	0	2	0	0	0
"ENSG00000245571"	0	0	0	0	2
"ENSG00000255381"	0	0	0	0	0
"ENSG00000110042"	15	40	25	14	30
"ENSG00000197629"	2	0	0	2	0
"ENSG00000263999"	0	0	0	0	0
"ENSG00000225802"	0	0	0	0	0
"ENSG00000254799"	0	0	0	0	0
"ENSG00000214797"	0	0	0	0	0
"ENSG00000254704"	0	0	0	0	0
"ENSG00000263944"	0	0	0	0	0
"ENSG00000235678"	0	0	0	0	0
"ENSG00000255386"	0	0	0	0	0
"ENSG00000110002"	4	2	0	0	8
"ENSG00000196403"	0	0	0	0	0
"ENSG00000239426"	0	0	0	0	0
"ENSG00000276316"	0	0	0	0	0
"ENSG00000255116"	0	0	0	0	0
"ENSG00000255158"	185	203	224	220	329
"ENSG00000269915"	2	0	3	3	8
"ENSG00000177156"	658	815	864	774	1152
"ENSG00000177225"	1009	1271	1193	1492	1842
"ENSG00000255142"	54	50	59	64	83
"ENSG00000184524"	42	55	47	58	89
"ENSG00000177542"	472	491	627	381	648
"ENSG00000177600"	128	154	165	163	228
"ENSG00000199785"	0	0	0	0	0
"ENSG00000177666"	792	880	952	732	1219
"ENSG00000255108"	2	0	0	0	8
"ENSG00000177685"	102	97	119	109	243
"ENSG00000177697"	833	1092	1142	809	1232
"ENSG00000177700"	524	584	671	486	675
"ENSG00000250397"	118	160	131	123	197
"ENSG00000177830"	279	347	391	242	422
"ENSG00000255369"	4	5	8	1	6
"ENSG00000120457"	4	12	10	1	5
"ENSG00000212597"	2	2	18	10	3
"ENSG00000206847"	1	8	5	8	9
"ENSG00000255467"	12	21	10	12	14
"ENSG00000285696"	95	157	171	169	203
"ENSG00000149308"	2659	3163	3570	3193	4051
"ENSG00000206967"	0	0	0	0	0
"ENSG00000166323"	196	248	270	269	382
"ENSG00000186268"	0	0	0	0	0
"ENSG00000109846"	10	8	12	20	22
"ENSG00000170276"	0	0	0	0	0
"ENSG00000254445"	0	0	0	0	0
"ENSG00000149300"	4	0	0	0	0
"ENSG00000150764"	569	629	765	731	798
"ENSG00000238965"	0	0	0	0	0
"ENSG00000255286"	2	0	4	14	8
"ENSG00000255334"	8	4	5	6	3
"ENSG00000230911"	832	893	946	783	998
"ENSG00000238444"	6	5	8	11	16
"ENSG00000271025"	14	6	18	8	5
"ENSG00000150776"	1459	1761	1950	1686	2122
"ENSG00000150779"	127	227	183	163	264
"ENSG00000150782"	56	104	42	44	88
"ENSG00000254638"	12	14	14	18	24
"ENSG00000150783"	11	17	26	8	12
"ENSG00000197580"	111	110	141	52	118
"ENSG00000214264"	33	39	20	32	57
"ENSG00000255231"	9	5	11	1	4
"ENSG00000243930"	0	0	0	0	0
"ENSG00000150787"	348	505	459	489	548
"ENSG00000243250"	11	13	18	2	16
"ENSG00000188771"	13	16	19	17	9
"ENSG00000268472"	12	7	11	5	14
"ENSG00000213234"	10	14	29	8	26
"ENSG00000222561"	9	7	8	15	6
"ENSG00000184956"	29	37	39	21	48
"ENSG00000254872"	4	0	4	0	6
"ENSG00000198788"	6	3	6	4	1
"ENSG00000255292"	0	0	0	0	0
"ENSG00000230980"	0	0	1	0	2
"ENSG00000230080"	0	0	0	0	0
"ENSG00000264493"	0	0	0	0	0
"ENSG00000249086"	0	0	0	0	0
"ENSG00000284594"	0	0	0	0	0
"ENSG00000229671"	0	0	0	0	0
"ENSG00000214026"	67	74	74	95	122
"ENSG00000232987"	0	2	2	13	8
"ENSG00000275266"	0	0	0	0	0
"ENSG00000284010"	0	0	0	0	0
"ENSG00000274866"	0	0	0	0	0
"ENSG00000237610"	0	0	0	0	0
"ENSG00000185926"	0	0	0	0	0
"ENSG00000255312"	0	0	0	0	0
"ENSG00000255560"	0	0	0	0	0
"ENSG00000254769"	0	0	0	0	0
"ENSG00000254464"	0	0	0	0	0
"ENSG00000227547"	0	0	0	0	0
"ENSG00000183313"	0	0	0	0	2
"ENSG00000254831"	6	0	0	0	0
"ENSG00000202147"	0	0	0	0	0
"ENSG00000255481"	0	2	4	0	0
"ENSG00000234895"	0	0	1	4	3
"ENSG00000180919"	0	3	0	0	0
"ENSG00000180913"	0	0	0	0	0
"ENSG00000262980"	2	0	4	0	0
"ENSG00000176748"	0	0	0	0	0
"ENSG00000255083"	0	0	0	0	0
"ENSG00000273228"	0	0	0	0	0
"ENSG00000252351"	0	0	0	0	0
"ENSG00000237654"	0	0	0	0	0
"ENSG00000285980"	0	0	0	0	0
"ENSG00000271624"	0	0	0	0	0
"ENSG00000238117"	0	0	0	0	0
"ENSG00000224700"	0	0	0	0	0
"ENSG00000254976"	0	0	0	0	0
"ENSG00000255225"	0	0	0	0	0
"ENSG00000255030"	0	0	0	0	0
"ENSG00000229254"	0	0	0	0	0
"ENSG00000255048"	0	0	0	0	0
"ENSG00000285561"	0	4	0	0	0
"ENSG00000255510"	0	2	0	0	0
"ENSG00000254646"	0	0	0	0	0
"ENSG00000255315"	0	0	0	0	0
"ENSG00000254937"	0	0	0	0	0
"ENSG00000196119"	3	0	0	0	2
"ENSG00000255341"	0	4	0	0	0
"ENSG00000251862"	2	6	2	2	9
"ENSG00000255443"	0	0	0	0	4
"ENSG00000251194"	0	0	0	0	0
"ENSG00000255004"	0	0	0	0	0
"ENSG00000215380"	13	17	16	14	14
"ENSG00000255542"	0	0	0	2	0
"ENSG00000277514"	0	0	0	0	0
"ENSG00000152402"	194	201	264	193	243
"ENSG00000134955"	70	89	89	86	148
"ENSG00000181264"	335	452	518	412	483
"ENSG00000170242"	1244	1672	1794	1433	1739
"ENSG00000135374"	0	0	1	0	0
"ENSG00000149269"	695	904	967	800	1107
"ENSG00000049449"	863	1034	1071	780	1126
"ENSG00000137710"	2920	3691	3596	3254	4090
"ENSG00000165970"	0	0	0	0	2
"ENSG00000149403"	30	40	35	41	47
"ENSG00000149179"	429	641	685	494	767
"ENSG00000158077"	78	109	87	73	91
"ENSG00000202089"	3	10	7	13	12
"ENSG00000167771"	79	104	83	74	89
"ENSG00000110583"	1173	1449	1424	1176	1668
"ENSG00000207200"	3	17	30	9	22
"ENSG00000176340"	506	679	743	631	990
"ENSG00000133315"	185	191	173	196	272
"ENSG00000256824"	12	9	11	15	18
"ENSG00000256481"	51	60	53	19	45
"ENSG00000256341"	3	5	2	3	4
"ENSG00000168439"	1163	1452	1524	1090	1670
"ENSG00000130592"	2	0	0	0	2
"ENSG00000137522"	368	429	402	377	500
"ENSG00000255296"	38	68	34	16	43
"ENSG00000251143"	52	60	70	48	69
"ENSG00000207012"	14	21	16	13	24
"ENSG00000263742"	1	1	0	2	0
"ENSG00000149357"	446	572	568	429	689
"ENSG00000257075"	2	0	0	0	0
"ENSG00000256518"	0	0	0	0	0
"ENSG00000204971"	0	0	0	0	0
"ENSG00000255860"	0	0	0	0	0
"ENSG00000165462"	1	13	4	8	1
"ENSG00000228286"	6	10	16	7	4
"ENSG00000285864"	0	0	0	0	0
"ENSG00000213365"	433	535	647	455	607
"ENSG00000255843"	21	5	36	6	18
"ENSG00000275666"	0	0	0	0	0
"ENSG00000276105"	0	0	0	0	0
"ENSG00000276494"	0	0	0	0	0
"ENSG00000276015"	0	0	0	0	0
"ENSG00000236041"	0	1	1	1	0
"ENSG00000229414"	4	0	0	2	0
"ENSG00000237941"	0	0	0	0	2
"ENSG00000274740"	0	0	0	0	0
"ENSG00000110628"	27	45	27	26	53
"ENSG00000181649"	58	62	52	61	69
"ENSG00000207008"	7	22	8	10	20
"ENSG00000183562"	310	374	432	447	534
"ENSG00000243964"	44	39	17	22	38
"ENSG00000255463"	0	0	0	0	0
"ENSG00000239470"	24	36	18	41	61
"ENSG00000133789"	615	717	816	566	731
"ENSG00000201564"	8	2	8	9	11
"ENSG00000245522"	18	38	45	35	42
"ENSG00000255476"	17	33	25	23	51
"ENSG00000252568"	4	4	7	6	13
"ENSG00000254765"	0	0	0	0	0
"ENSG00000286561"	33	51	45	77	63
"ENSG00000254865"	28	55	35	33	50
"ENSG00000254719"	58	134	85	84	82
"ENSG00000254554"	6	9	13	12	16
"ENSG00000148926"	56	61	64	75	69
"ENSG00000221574"	0	1	0	0	0
"ENSG00000283813"	0	0	0	0	0
"ENSG00000110315"	1050	1243	1414	1363	1691
"ENSG00000276639"	0	0	0	0	0
"ENSG00000254519"	0	0	2	0	0
"ENSG00000255426"	0	0	0	0	0
"ENSG00000255226"	0	0	0	0	0
"ENSG00000255447"	0	0	2	1	0
"ENSG00000121671"	426	452	496	472	608
"ENSG00000121653"	191	199	153	107	151
"ENSG00000255498"	0	0	0	0	0
"ENSG00000234776"	36	60	29	48	26
"ENSG00000121680"	123	170	118	105	176
"ENSG00000165905"	322	420	400	436	531
"ENSG00000254653"	70	44	58	40	69
"ENSG00000255314"	2	13	7	2	14
"ENSG00000254871"	30	17	27	22	40
"ENSG00000255269"	0	0	0	0	0
"ENSG00000254639"	0	10	14	0	4
"ENSG00000157613"	114	149	143	111	170
"ENSG00000264102"	0	0	0	0	0
"ENSG00000273600"	0	0	0	0	0
"ENSG00000077458"	830	1023	1037	1083	1435
"ENSG00000166037"	1827	2328	2654	2396	3064
"ENSG00000222578"	25	10	10	1	10
"ENSG00000242993"	0	0	0	0	0
"ENSG00000172638"	114	162	128	172	142
"ENSG00000172500"	367	387	422	424	523
"ENSG00000175602"	27	57	69	42	105
"ENSG00000175592"	18	23	29	18	25
"ENSG00000175573"	211	317	260	261	518
"ENSG00000175550"	105	159	210	156	269
"ENSG00000175467"	260	278	320	298	352
"ENSG00000254867"	3	14	2	3	14
"ENSG00000175376"	1388	1523	1582	1268	1805
"ENSG00000175334"	754	1111	1178	1074	1603
"ENSG00000175315"	2	0	0	0	0
"ENSG00000175294"	6	4	2	3	2
"ENSG00000175229"	4	12	0	0	6
"ENSG00000286459"	0	0	6	0	0
"ENSG00000087365"	1856	2570	2666	2419	3153
"ENSG00000255038"	2	16	1	0	0
"ENSG00000254461"	27	37	51	37	43
"ENSG00000254855"	13	6	5	9	15
"ENSG00000254762"	2	5	3	3	5
"ENSG00000174903"	364	486	506	516	589
"ENSG00000245156"	53	98	123	101	134
"ENSG00000254452"	0	0	0	0	0
"ENSG00000174871"	66	77	76	68	82
"ENSG00000174851"	420	528	531	477	592
"ENSG00000179292"	4	4	15	0	8
"ENSG00000254458"	0	2	3	0	0
"ENSG00000174807"	6	3	3	0	0
"ENSG00000174791"	18	10	6	5	8
"ENSG00000254756"	0	6	0	0	9
"ENSG00000174744"	131	204	198	134	209
"ENSG00000174684"	809	903	880	833	1215
"ENSG00000255468"	248	243	292	255	327
"ENSG00000174669"	1144	1258	1285	1123	1550
"ENSG00000276918"	2	0	0	2	0
"ENSG00000254736"	0	0	2	0	0
"ENSG00000202317"	0	0	0	0	0
"ENSG00000175115"	633	809	906	827	1042
"ENSG00000250230"	0	0	0	0	0
"ENSG00000255947"	1	0	0	0	0
"ENSG00000134780"	197	241	276	239	308
"ENSG00000124915"	17	11	6	6	17
"ENSG00000134825"	182	271	303	241	343
"ENSG00000284108"	0	0	0	0	0
"ENSG00000168496"	1721	2203	2292	1870	2416
"ENSG00000149485"	2984	3459	3675	2433	3320
"ENSG00000284416"	0	0	0	0	0
"ENSG00000221968"	202	194	230	212	256
"ENSG00000277892"	0	0	0	0	0
"ENSG00000167994"	40	73	64	30	57
"ENSG00000200898"	0	0	0	0	0
"ENSG00000124920"	397	535	387	503	702
"ENSG00000254586"	0	0	0	0	0
"ENSG00000255335"	0	0	0	0	0
"ENSG00000129152"	30	12	14	8	22
"ENSG00000129159"	695	870	871	757	1035
"ENSG00000075239"	1278	1699	1511	1495	1892
"ENSG00000256947"	4	2	7	0	3
"ENSG00000256195"	2	2	6	2	2
"ENSG00000255663"	8	14	2	1	9
"ENSG00000076043"	472	597	595	576	784
"ENSG00000256533"	32	28	18	21	24
"ENSG00000255982"	0	0	1	0	0
"ENSG00000270204"	0	0	0	0	0
"ENSG00000238724"	0	0	0	0	0
"ENSG00000137634"	5	6	9	3	7
"ENSG00000256674"	586	672	755	478	793
"ENSG00000272075"	0	0	0	0	0
"ENSG00000137648"	0	0	0	0	0
"ENSG00000255163"	0	0	0	0	0
"ENSG00000149573"	28	26	29	16	18
"ENSG00000280032"	0	0	0	0	0
"ENSG00000254992"	0	0	0	0	0
"ENSG00000110195"	5	6	0	2	0
"ENSG00000087053"	2241	2928	3023	2728	3566
"ENSG00000254678"	4	6	0	0	8
"ENSG00000168092"	4198	4944	5271	4451	5739
"ENSG00000149591"	85	91	119	77	77
"ENSG00000280143"	5	4	7	8	3
"ENSG00000167257"	321	472	524	473	572
"ENSG00000252992"	0	2	0	0	1
"ENSG00000276505"	18	12	30	9	31
"ENSG00000110274"	1086	1200	1211	971	1473
"ENSG00000271412"	19	15	24	14	16
"ENSG00000279586"	0	0	0	4	0
"ENSG00000283307"	0	0	0	0	0
"ENSG00000272676"	0	0	0	0	0
"ENSG00000273255"	0	0	0	0	0
"ENSG00000183908"	2	2	0	0	0
"ENSG00000149115"	943	1157	1115	1062	1157
"ENSG00000254662"	1	2	2	2	5
"ENSG00000149136"	4051	4945	5121	4559	6338
"ENSG00000156575"	0	0	0	0	0
"ENSG00000186652"	0	0	2	0	0
"ENSG00000254979"	0	0	2	0	0
"ENSG00000149761"	85	126	104	122	112
"ENSG00000173486"	7	18	9	21	30
"ENSG00000254593"	17	35	28	35	29
"ENSG00000275373"	0	0	0	4	0
"ENSG00000254680"	0	0	0	0	0
"ENSG00000254983"	0	0	0	0	0
"ENSG00000247473"	78	85	85	86	94
"ENSG00000201616"	22	31	39	26	50
"ENSG00000285644"	0	4	8	18	14
"ENSG00000236710"	2	8	0	0	4
"ENSG00000021762"	232	278	222	217	226
"ENSG00000234791"	0	0	0	0	0
"ENSG00000110619"	776	1016	1034	1044	1219
"ENSG00000110090"	507	515	636	522	680
"ENSG00000250508"	56	72	65	45	46
"ENSG00000197345"	204	301	272	281	347
"ENSG00000255741"	27	11	10	16	13
"ENSG00000172938"	4	0	6	1	2
"ENSG00000261625"	2	2	0	0	4
"ENSG00000261276"	0	0	0	0	0
"ENSG00000256508"	0	0	0	0	0
"ENSG00000162341"	340	398	399	378	510
"ENSG00000260895"	12	27	13	28	32
"ENSG00000261070"	1	2	2	6	2
"ENSG00000110344"	1753	2148	2226	1964	2420
"ENSG00000254873"	3	4	2	4	4
"ENSG00000269944"	14	22	4	8	10
"ENSG00000255384"	17	10	13	4	4
"ENSG00000132740"	663	771	821	811	1037
"ENSG00000254978"	4	2	9	10	4
"ENSG00000184276"	5	22	14	22	27
"ENSG00000252902"	2	6	2	8	14
"ENSG00000225805"	32	34	17	27	48
"ENSG00000228915"	52	114	117	99	164
"ENSG00000188487"	100	112	81	49	63
"ENSG00000080854"	1162	1285	1430	1482	1789
"ENSG00000258659"	1	0	0	0	0
"ENSG00000175582"	2178	2854	2989	2543	3516
"ENSG00000134802"	8	5	18	13	18
"ENSG00000129084"	650	994	880	650	994
"ENSG00000182919"	466	534	526	546	764
"ENSG00000174996"	697	904	781	677	952
"ENSG00000175274"	832	957	1025	780	1120
"ENSG00000064199"	372	587	539	427	636
"ENSG00000135373"	2	2	0	0	0
"ENSG00000286264"	5	9	8	10	7
"ENSG00000110031"	97	132	146	154	200
"ENSG00000177098"	37	41	27	33	52
"ENSG00000166741"	6	0	5	1	0
"ENSG00000129083"	1543	2033	2100	1757	2262
"ENSG00000149782"	255	320	417	334	401
"ENSG00000283744"	0	0	0	0	0
"ENSG00000254783"	56	51	58	25	48
"ENSG00000255222"	4	17	9	18	17
"ENSG00000239856"	28	25	29	16	29
"ENSG00000149201"	24	37	39	39	57
"ENSG00000254733"	0	2	0	0	0
"ENSG00000254727"	2	0	3	0	7
"ENSG00000278989"	18	22	37	16	33
"ENSG00000254731"	0	0	0	0	0
"ENSG00000255250"	3	3	0	0	0
"ENSG00000086848"	566	690	740	473	608
"ENSG00000258529"	0	0	0	0	0
"ENSG00000254450"	24	15	31	2	25
"ENSG00000254949"	3	7	8	7	2
"ENSG00000255561"	55	137	112	92	114
"ENSG00000137720"	76	148	97	127	142
"ENSG00000176343"	24	35	36	43	39
"ENSG00000275598"	0	0	0	0	0
"ENSG00000287412"	0	0	0	0	0
"ENSG00000133317"	0	0	0	0	0
"ENSG00000133321"	0	0	0	0	0
"ENSG00000133328"	6	0	1	0	0
"ENSG00000203520"	2	0	0	0	4
"ENSG00000184743"	1524	1791	1937	1637	2146
"ENSG00000270269"	58	80	97	62	68
"ENSG00000256789"	17	19	18	26	27
"ENSG00000133318"	3694	4549	4669	3492	5210
"ENSG00000271100"	76	82	79	83	115
"ENSG00000188070"	817	999	1063	832	1193
"ENSG00000264519"	0	0	0	0	0
"ENSG00000168005"	537	665	680	566	708
"ENSG00000256280"	0	2	0	2	3
"ENSG00000255233"	2	0	0	4	3
"ENSG00000279684"	8	0	9	2	8
"ENSG00000234106"	327	449	477	372	548
"ENSG00000255448"	0	0	0	0	0
"ENSG00000166788"	607	765	845	810	1054
"ENSG00000255254"	0	0	0	0	0
"ENSG00000255470"	2	0	0	0	0
"ENSG00000285562"	0	6	0	0	0
"ENSG00000254857"	0	0	0	0	0
"ENSG00000179817"	0	1	2	0	0
"ENSG00000255138"	11	10	14	12	10
"ENSG00000254546"	0	0	0	0	0
"ENSG00000148965"	0	0	0	1	3
"ENSG00000255071"	0	0	0	0	0
"ENSG00000134339"	4	2	4	8	2
"ENSG00000200336"	0	0	0	0	0
"ENSG00000212789"	457	477	505	472	613
"ENSG00000201695"	0	0	0	0	0
"ENSG00000214880"	0	0	0	0	2
"ENSG00000149133"	0	0	0	0	0
"ENSG00000182365"	0	0	0	0	0
"ENSG00000181780"	0	0	0	0	0
"ENSG00000254524"	0	0	0	0	0
"ENSG00000255140"	0	0	0	0	0
"ENSG00000181761"	0	0	0	0	0
"ENSG00000254848"	0	0	0	0	0
"ENSG00000254947"	0	0	0	0	0
"ENSG00000181752"	0	0	0	0	0
"ENSG00000255217"	0	0	0	0	0
"ENSG00000174957"	0	0	0	0	0
"ENSG00000230213"	0	0	0	0	0
"ENSG00000254841"	0	0	0	0	0
"ENSG00000188439"	0	0	0	0	0
"ENSG00000254804"	0	0	0	0	0
"ENSG00000254457"	0	0	0	0	0
"ENSG00000236541"	0	2	1	0	0
"ENSG00000255146"	0	0	0	0	0
"ENSG00000254853"	1	0	0	3	2
"ENSG00000255131"	0	2	0	0	0
"ENSG00000272685"	0	0	0	0	0
"ENSG00000186508"	4	0	0	0	0
"ENSG00000272569"	0	0	0	0	0
"ENSG00000180475"	0	0	0	0	0
"ENSG00000254953"	0	0	1	0	2
"ENSG00000181325"	0	0	0	0	0
